Position FEN;Position description;Algorithm;Strategy;Depth;Duration [ms]
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;2;PT0.00304205S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;3;PT0.02245275S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;4;PT0.05364605S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;5;PT0.47485795S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;6;PT1.9279351S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;7;PT15.93406455S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Simple piece square evaluation;1;PT0.0003818S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Simple piece square evaluation;2;PT0.0019896S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Simple piece square evaluation;3;PT0.0498082S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Simple piece square evaluation;4;PT2.30037015S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Simple piece square evaluation;5;PT1M19.9377656S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Mate aware piece square material evaluation;1;PT0.00035555S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Mate aware piece square material evaluation;2;PT0.01420565S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Mate aware piece square material evaluation;3;PT0.490869S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Mate aware piece square material evaluation;4;PT17.9155088S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Mate aware piece square material evaluation;5;PT10M0.5094468S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;1;PT0.0004979S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;2;PT0.00128825S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;3;PT0.0119136S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;4;PT0.03299415S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;5;PT0.28095505S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;6;PT0.8431955S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple material evaluation;7;PT6.214177S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;1;PT0.0002521S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;2;PT0.00306045S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;3;PT0.0226535S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;4;PT0.05247865S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;5;PT0.45647755S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;6;PT1.90751335S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;7;PT15.1186009S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;1;PT0.00035795S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;2;PT0.00093285S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;3;PT0.0146423S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;4;PT0.0522785S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;5;PT0.4591705S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;6;PT1.83056555S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Piece square material evaluation;7;PT11.92611355S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Mate aware piece square material evaluation;1;PT0.0003829S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Mate aware piece square material evaluation;2;PT0.00268105S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Mate aware piece square material evaluation;3;PT0.07479245S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Mate aware piece square material evaluation;4;PT3.1631793S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxParallel;Mate aware piece square material evaluation;5;PT1M49.09192105S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Piece square material evaluation;1;PT0.0003569S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Piece square material evaluation;2;PT0.01427785S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Piece square material evaluation;3;PT0.4859852S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Piece square material evaluation;4;PT17.74873825S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Piece square material evaluation;5;PT9M58.2364585S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;1;PT0.00035405S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;2;PT0.0009179S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;3;PT0.01517415S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;4;PT0.05461125S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;5;PT0.4767681S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;6;PT1.8778534S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;7;PT12.51217945S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple material evaluation;1;PT0.00027525S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple material evaluation;2;PT0.0107829S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple material evaluation;3;PT0.35714435S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple material evaluation;4;PT13.2638482S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple material evaluation;5;PT7M22.1339983S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple piece square evaluation;1;PT0.0002759S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple piece square evaluation;2;PT0.0099686S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple piece square evaluation;3;PT0.34279065S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple piece square evaluation;4;PT12.52058495S
5rk1/5q1p/p2PR1p1/4p1b1/1pP5/1P1Q4/P5PP/1K2R3 b - - 0 31;Mid game - deflection - short;MiniMaxSequential;Simple piece square evaluation;5;PT7M0.36176745S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware material evaluation;1;PT0.0004388S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware material evaluation;2;PT0.01736835S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware material evaluation;3;PT0.81729045S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware material evaluation;4;PT31.5094091S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware material evaluation;5;PT23M30.82696665S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;1;PT0.000437S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;2;PT0.0018861S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;3;PT0.0255899S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;4;PT0.10267195S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;5;PT0.6999082S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;6;PT2.63375805S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware material evaluation;7;PT20.1292173S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware material evaluation;1;PT0.0005663S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware material evaluation;2;PT0.00310765S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware material evaluation;3;PT0.13177665S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware material evaluation;4;PT5.6622114S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware material evaluation;5;PT4M27.3780772S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Piece square material evaluation;1;PT0.0005918S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Piece square material evaluation;2;PT0.0039518S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Piece square material evaluation;3;PT0.16703265S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Piece square material evaluation;4;PT7.31929085S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Piece square material evaluation;5;PT5M37.41301355S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple material evaluation;1;PT0.0005289S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple material evaluation;2;PT0.00304675S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple material evaluation;3;PT0.12482695S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple material evaluation;4;PT5.66682195S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple material evaluation;5;PT4M24.5272349S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware piece square evaluation;1;PT0.00057805S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware piece square evaluation;2;PT0.00283675S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware piece square evaluation;3;PT0.1126833S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware piece square evaluation;4;PT5.19067335S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Mate aware piece square evaluation;5;PT4M4.90561835S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square evaluation;1;PT0.00040795S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square evaluation;2;PT0.01652795S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square evaluation;3;PT0.75570065S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square evaluation;4;PT29.53405395S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square evaluation;5;PT22M2.57278935S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;1;PT0.0004136S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;2;PT0.0020736S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;3;PT0.034157S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;4;PT0.14260445S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;5;PT1.5114438S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;6;PT8.56504735S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;7;PT1M5.74137915S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple piece square evaluation;1;PT0.00058225S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple piece square evaluation;2;PT0.00277455S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple piece square evaluation;3;PT0.11209565S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple piece square evaluation;4;PT5.2065209S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxParallel;Simple piece square evaluation;5;PT4M4.77903805S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square material evaluation;1;PT0.0005885S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square material evaluation;2;PT0.0231074S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square material evaluation;3;PT1.0819867S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square material evaluation;4;PT42.1714471S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxSequential;Mate aware piece square material evaluation;5;PT31M24.97816975S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;1;PT0.00070085S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;2;PT0.0031468S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;3;PT0.025801S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;4;PT0.09895695S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;5;PT0.6968959S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;6;PT2.5665452S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple material evaluation;7;PT19.96916715S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;1;PT0.00040335S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;2;PT0.0020379S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;3;PT0.0333923S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;4;PT0.1404862S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;5;PT1.56821905S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;6;PT8.51980975S
r3k2r/pNp1ppbp/2nq2pn/7P/2B3b1/3P1N2/PPP2PP1/R1BQK2R b KQkq - 0 11;Mid game - fork - short;MiniMaxAlphaBetaSequential;Simple piece square evaluation;7;PT1M9.3122995S
